value,timestamp
35.1875,2020-02-18 00:13:34.370280
35.1875,2020-02-18 00:13:35.445710
35.1875,2020-02-18 00:13:36.537040
35.1875,2020-02-18 00:13:37.629000
35.1875,2020-02-18 00:13:38.699600
35.1875,2020-02-18 00:13:39.770890
35.1875,2020-02-18 00:13:40.832840
35.1875,2020-02-18 00:13:41.895850
35.1875,2020-02-18 00:13:42.947130
35.1875,2020-02-18 00:13:44.028360
35.1875,2020-02-18 00:13:45.099130
35.1875,2020-02-18 00:13:46.200450
35.1875,2020-02-18 00:13:47.265520
35.1875,2020-02-18 00:13:48.333040
35.1875,2020-02-18 00:13:49.418350
